Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Floor Heat Gain - Indoor (W),Internal Mass Heat Gain - Indoor (W),Wall Heat Gain - Indoor (W),Window Heat Gain - Indoor (W),Roof Heat Gain - Indoor (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W),Exterior Wall Ext. Solar Gain (W),Exterior Wall Ext. LWR Gain (W),Exterior Wall Ext. Surface Temperature (C),Exterior Wall Ext. Film Coefficient (m^2-K/W),Attic Wall Ext. Solar Gain (W),Attic Wall Ext. LWR Gain (W),Attic Wall Ext. Surface Temperature (C),Attic Wall Ext. Film Coefficient (m^2-K/W),Attic Roof Ext. Solar Gain (W),Attic Roof Ext. LWR Gain (W),Attic Roof Ext. Surface Temperature (C),Attic Roof Ext. Film Coefficient (m^2-K/W),Window Ext. Solar Gain (W),Window Ext. LWR Gain (W),Window Ext. Surface Temperature (C),Window Ext. Film Coefficient (m^2-K/W),Door Ext. Solar Gain (W),Door Ext. LWR Gain (W),Door Ext. Surface Temperature (C),Door Ext. Film Coefficient (m^2-K/W),Exterior Wall Indoor LWR Gain (W),Exterior Wall Indoor Surface Temperature (C),Exterior Wall Indoor Film Coefficient (m^2-K/W),Attic Floor Indoor LWR Gain (W),Attic Floor Indoor Surface Temperature (C),Attic Floor Indoor Film Coefficient (m^2-K/W),Floor Indoor LWR Gain (W),Floor Indoor Surface Temperature (C),Floor Indoor Film Coefficient (m^2-K/W),Window Indoor LWR Gain (W),Window Indoor Surface Temperature (C),Window Indoor Film Coefficient (m^2-K/W),Door Indoor LWR Gain (W),Door Indoor Surface Temperature (C),Door Indoor Film Coefficient (m^2-K/W),Interior Wall Indoor LWR Gain (W),Interior Wall Indoor Surface Temperature (C),Interior Wall Indoor Film Coefficient (m^2-K/W),Indoor Furniture Indoor LWR Gain (W),Indoor Furniture Indoor Surface Temperature (C),Indoor Furniture Indoor Film Coefficient (m^2-K/W),Attic Wall Attic LWR Gain (W),Attic Wall Attic Surface Temperature (C),Attic Wall Attic Film Coefficient (m^2-K/W),Attic Roof Attic LWR Gain (W),Attic Roof Attic Surface Temperature (C),Attic Roof Attic Film Coefficient (m^2-K/W),Attic Floor Attic LWR Gain (W),Attic Floor Attic Surface Temperature (C),Attic Floor Attic Film Coefficient (m^2-K/W)
2019-07-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.426174049040032,0.0,32.500218260998935,33.3,15.099209965306102,379.935050598183,128.73153448410054,8.636887537018554,225.950539503831,0.0,2.96998264,300.38751100508205,154.44062061715547,1.5754253009694068,-28.2629791494566,-67.46467243415353,-6.726197356980686,0.045,0.0010281019349961049,0.026896284787967992,0.0,0.36980265394628936,2.96998264,142.3776409173334,0.39402783057666424,11.658626874458848,0.006923973229799014,2.30529736,0.990555033081173,0.08730461015235348,66.10264584039662,62.62888864370391,14469.455753073395,-2992.0078305453007,34.3,0.06867587875583193,2804.2868799966727,-927.7792521755279,34.3,0.06867587875583193,92885.23962211018,-10159.324822524739,34.3,0.0672846125515661,519.405424776599,-372.4860469821207,32.774098351540786,0.06867587875583193,145.20772238402185,-64.20617662114385,34.3,0.06867587875583193,-211.32063523718534,24.91414540159439,0.32548586590269935,-102.00067096010753,24.631507941855705,0.5611340362873486,450.1245392878336,23.708433088615134,0.2805103236939845,-132.54670236057245,26.138336008320422,0.32548586590269935,-10.1163601654157,25.46831288425389,0.32548586590269935,4.18559245387587,24.454645862091272,0.32548586590269935,1.6742369815547136,24.454645862091283,0.32548586590269935,-16.28545307166678,32.59498267673063,0.32548586590269935,-83.85952791998716,32.60633591922679,0.5362639706129531,100.1449809916594,32.33672723536422,0.5611340362873486
2019-07-15 12:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.43572583914046,0.0,32.506635431711786,33.3,15.099209965306102,377.812261009028,134.5934678563811,8.61754184477413,225.70732624515924,0.0,2.96998264,300.2541508016989,-527.4742341652245,2.862879518416217,297.62662570185813,129.9270356713856,132.72939618258292,0.045,0.0010269044584645913,0.026896284787967992,0.0,0.3697867957645579,2.96998264,140.51741027909463,0.3007531906841977,13.262616247370444,0.006923987184407484,2.3043975114215183,0.9757901011873333,0.08721335253093955,65.50371991697557,69.08974793940554,14414.284578442059,-3560.0862009909474,35.4,0.06867587875583193,2764.7365643053154,-1103.9323091055621,35.4,0.06867587875583193,92889.74785367292,-10986.176251521554,35.4,0.0672846125515661,519.1748292606445,-354.0746795764845,32.55762033579691,0.06867587875583193,145.2007661865014,-73.3435003204005,35.125601482412506,0.06867587875583193,-185.6510895281026,24.868227160900652,0.32548586590269935,-98.37720966164488,24.63443965830311,0.5611340362873486,395.02898559143796,23.809968857398168,0.2805103236939845,-116.49136468575671,25.945577484913684,0.32548586590269935,-9.167414684943537,25.383208824919375,0.32548586590269935,10.585616792894143,24.452954115927326,0.32548586590269935,4.072476176126656,24.45362833167047,0.32548586590269935,-14.077641053529078,32.599089424927506,0.32548586590269935,-94.96282615360542,32.63979605125313,0.5362639706129531,109.04046720715269,32.34126347624761,0.5611340362873486
2019-07-15 12:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.445583123873703,0.0,32.514353546266655,33.3,15.099209965306102,376.5400314166731,140.64226957638454,8.597603077094815,225.45633430370944,0.0,2.96998264,300.13326554567226,-506.3225512072142,1.1033971367240067,293.0618058512852,129.3876217866188,130.83704544663965,0.045,0.0010256690350688782,0.026896284787967992,0.0,0.36977043505250307,2.96998264,139.51611139586885,0.30057636292223533,13.266585160590829,0.006924001344637281,2.3034844837749033,0.9757577717566375,0.0871034677336161,64.78474916261251,75.85752041377201,14358.999606611807,-4139.52090616538,36.51,0.06867587875583193,2725.2142268927323,-1283.6068045942006,36.51,0.06867587875583193,92893.1450890657,-11829.557092809311,36.51,0.0672846125515661,518.9658043995719,-350.98128442341044,32.52120351496208,0.06867587875583193,145.19552140951407,-75.86989508767482,35.352707033029915,0.06867587875583193,-184.37073008792504,24.876240713319728,0.32548586590269935,-95.21374866851693,24.639951350599517,0.5611340362873486,389.89259791281074,23.82945154921424,0.2805103236939845,-117.14318699839532,25.964402941043183,0.32548586590269935,-9.24172056008365,25.401265553937236,0.32548586590269935,11.704164454822603,24.46188471843481,0.32548586590269935,4.372623947296233,24.46317260106079,0.32548586590269935,-10.20452269668931,32.63337212416463,0.32548586590269935,-107.57781417354272,32.71609599323655,0.5362639706129531,117.78233687025204,32.38694187758311,0.5611340362873486
2019-07-15 12:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.455527241027955,0.0,32.52442984924856,33.3,15.099209965306102,374.8303690227218,151.29080337478334,8.577515069160134,225.20313138443774,0.0,2.96998264,300.02444908760475,-495.1491384065798,-0.6352518023445652,289.0499956116733,129.27407580665493,128.8553117368216,0.045,0.0010244230915217208,0.026896284787967992,0.0,0.3697539350220825,2.96998264,138.07973992912392,0.3003980907573213,13.270019159951605,0.00692401549972562,2.302571869466018,0.9757251597829698,0.08695979982415138,63.848367744001784,87.44243563078155,14303.602144811317,-4725.750808148009,37.620999999999995,0.06867587875583193,2685.720754340543,-1402.620097306131,37.238724612028676,0.06867587875583193,92895.43132868054,-12682.828502869761,37.620999999999995,0.0672846125515661,518.7776479131851,-351.5783802199363,32.528233805445964,0.06867587875583193,145.19199045015992,-75.95463934258709,35.360316270582814,0.06867587875583193,-181.12183097759407,24.880408069634523,0.32548586590269935,-93.85812953779532,24.648833189315518,0.5611340362873486,383.4930396779164,23.851414505847995,0.2805103236939845,-116.95072894167606,25.972974782476783,0.32548586590269935,-9.220500226606646,25.410215673319684,0.32548586590269935,12.942184895742685,24.47097852125901,0.32548586590269935,4.7159651100300835,24.47289910329174,0.32548586590269935,-4.233997693965648,32.69564482185706,0.32548586590269935,-128.75594515728153,32.84541224785528,0.5362639706129531,132.9899428512581,32.46411925408268,0.5611340362873486
2019-07-15 12:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.4654187151568,0.0,32.53794191667441,33.3,15.099209965306102,373.4490864768859,165.34912425127357,8.557559702953023,224.95126889262724,0.0,2.96998264,299.9272784714387,-488.2592167397567,-2.6211439509179253,285.0457571698485,129.0475497317047,126.90970470135666,0.045,0.0010231841055785527,0.026896284787967992,0.0,0.36973752713121166,2.96998264,136.9702752413056,0.30022088367086347,13.273431448316275,0.006924029649678796,2.301659666798935,0.9756927225747519,0.08676677141030466,62.596736754833884,102.75238749643967,14248.093351463769,-5318.355440255046,38.732099999999996,0.06867587875583193,2646.2569401654964,-1423.9618202553147,37.36885975292469,0.06867587875583193,92896.60657742809,-13545.378482555561,38.732099999999996,0.0672846125515661,518.6096284605898,-352.1740466991148,32.535246783649825,0.06867587875583193,145.19017491730978,-75.74207265118571,35.34122871445233,0.06867587875583193,-178.9043712795392,24.885022617431904,0.32548586590269935,-92.67823718143336,24.656245565247232,0.5611340362873486,379.47286679578247,23.86760749622222,0.2805103236939845,-116.97970531163537,25.982590210539502,0.32548586590269935,-9.227084878360643,25.42017171769876,0.32548586590269935,13.514853188302368,24.479416229810397,0.32548586590269935,4.80167866687043,24.481933937425605,0.32548586590269935,3.4528637696803344,32.782983922655,0.32548586590269935,-156.61541527100053,33.01967851340233,0.5362639706129531,153.16255150133657,32.56972029026817,0.5611340362873486
2019-07-15 12:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.47518347697612,0.0,32.55573529040388,33.3,15.099209965306102,372.53972820526565,181.96427753701337,8.537885689691539,224.70263282365372,0.0,2.96998264,299.90962338406604,-484.1577410172743,-4.730131702195134,281.11404425526257,128.8268356098769,124.9933119582388,0.045,0.0010219613455854752,0.026896284787967992,0.0,0.36972133412059816,2.96998264,136.32922705192033,0.3000460698729002,13.276792345600997,0.006924043794496463,2.3007478735595366,0.9756607029076864,0.08651192482688763,60.955596191818046,121.00868134519533,14236.725162727838,-5917.3330278608255,39.84321,0.06867587875583193,2638.167892223022,-1418.6480457424054,37.336473317314045,0.06867587875583193,92896.67083480278,-14417.20444885732,39.84321,0.0672846125515661,518.579100732837,-352.4248630964839,32.53819958353701,0.06867587875583193,145.19007564358714,-75.65711382527203,35.333598793551914,0.06867587875583193,-177.5231173078937,24.88629884207858,0.32548586590269935,-91.8981591654665,24.659185656043395,0.5611340362873486,377.323652013627,23.875483144041663,0.2805103236939845,-117.00116023876035,25.987041479595668,0.32548586590269935,-9.237351202387572,25.425394022875906,0.32548586590269935,13.604669937471044,24.48351194885537,0.32548586590269935,4.731465963421215,24.486471765841888,0.32548586590269935,12.53704980933253,32.89178310119803,0.32548586590269935,-189.78462357796525,33.231236560063046,0.5362639706129531,177.24757376864,32.69969026862209,0.5611340362873486
2019-07-15 12:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.48478354368312,0.0,32.57846387813619,33.3,15.099209965306102,371.5975008940974,200.45601281124175,8.518568408028562,224.4581903178275,0.0,2.96998264,300.00666009904205,-482.3518985654522,-6.85372014437514,277.3818249352645,128.60675568526176,123.14252970163886,0.045,0.0010207595524302226,0.026896284787967992,0.0,0.36970541877381846,2.96998264,135.6507595282413,0.2998743264754305,13.280086642112678,0.0069240579341747445,2.2998364874367834,0.9756292252051509,0.0861852972975692,58.871004159740956,141.5850086515008,14292.332577537323,-6494.679895711396,40.903109425785246,0.06867587875583193,2677.628401033213,-1423.489972785954,37.36598434311793,0.06867587875583193,92895.62409747748,-15298.365633189165,40.954321,0.0672846125515661,518.7468886544867,-352.5692247969997,32.53989907960819,0.06867587875583193,145.19169267963053,-75.65250040418387,35.33318445855515,0.06867587875583193,-175.74496889911097,24.886988345526554,0.32548586590269935,-91.0596312458947,24.662290517606017,0.5611340362873486,374.901094056695,23.884080640362537,0.2805103236939845,-117.02756669621522,25.991813369072155,0.32548586590269935,-9.25301209713814,25.4314104400543,0.32548586590269935,13.598612629401032,24.488029829254078,0.32548586590269935,4.585472252285399,24.491587646435963,0.32548586590269935,22.74642854628837,33.01870918989057,0.32548586590269935,-227.1505762195593,33.473365127434995,0.5362639706129531,204.40414767328184,32.85022275690261,0.5611340362873486
2019-07-15 12:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.494187877349486,0.0,32.60661932192874,33.3,15.099209965306102,370.79064643998515,220.2484995729092,8.49966891724867,224.21873168100808,0.0,2.96998264,300.1152538670758,-481.79092825604613,-8.958515702204865,273.7921245924044,128.38567931268392,121.3397083181843,0.045,0.0010195825928004908,0.026896284787967992,0.0,0.3696898322974177,2.96998264,135.1022632017284,0.299706204360264,13.283301915680305,0.006924072068707953,2.2989255058180427,0.9755983910965091,0.08577895701064871,56.30703751475201,163.94146205815719,14347.829061467859,-6659.645437274007,41.20399255449162,0.06867587875583193,2717.1188508533655,-1436.258847174703,37.44376893601783,0.06867587875583193,92893.46635930342,-16188.927726776103,42.0654321,0.0672846125515661,518.9346600835482,-352.70642425295745,32.541514231986646,0.06867587875583193,145.19502529399128,-75.66711564879394,35.334497059499895,0.06867587875583193,-174.12705757647927,24.8880418891998,0.32548586590269935,-90.48544358732761,24.665856671230827,0.5611340362873486,373.06553098552104,23.891715081351705,0.2805103236939845,-117.06353713020962,25.996726535862358,0.32548586590269935,-9.270274630647691,25.43760660343184,0.32548586590269935,13.479685981634248,24.49275728224726,0.32548586590269935,4.401095957509824,24.496884849849057,0.32548586590269935,33.843530615078635,33.16082640294564,0.32548586590269935,-267.7520043488694,33.74018880532627,0.5362639706129531,233.90847373379074,33.01795304686123,0.5611340362873486
2019-07-15 12:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.503382784728796,0.0,32.640554424445,33.3,15.099209965306102,370.1139900367704,240.85650890785502,8.481213200077447,223.98460557863413,0.0,2.96998264,300.2358308434394,-481.9903460117528,-11.03304947352196,270.3366331847279,128.16090442472057,119.59514288048464,0.045,0.0010184321596006865,0.026896284787967992,0.0,0.369674597110529,2.96998264,134.6781886180588,0.2995419422368139,13.286432697596634,0.006924086198088922,2.2980149262499308,0.9755682453399734,0.08528663166347251,53.24392991306373,187.61257899479128,14403.213422977835,-6674.50040493525,41.23104438606995,0.06867587875583193,2756.6384236551867,-1451.5943689319433,37.53711168837287,0.06867587875583193,92890.19761133971,-17088.957285276312,43.176543210000006,0.0672846125515661,519.1431518927344,-352.85368012395344,32.54324774295836,0.06867587875583193,145.2000719746158,-75.68158683013866,35.33579670555713,0.06867587875583193,-172.788573859405,24.889480687168806,0.32548586590269935,-90.0515647243592,24.669443736795454,0.5611340362873486,371.8225498073807,23.898141486595925,0.2805103236939845,-117.1153039832825,26.001628349523706,0.32548586590269935,-9.288444273572054,25.44368150435985,0.32548586590269935,13.237083140920731,24.497477870798612,0.32548586590269935,4.184253892319248,24.502104295455606,0.32548586590269935,45.621901998361864,33.31555902901548,0.32548586590269935,-310.7590931499217,34.02659429555294,0.5362639706129531,265.13719115157437,33.19992372316937,0.5611340362873486
2019-07-15 12:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,Off,0.0,21.666666666666686,0,0.0,0.0,0.0,0,0,20903.297,0.0,Off,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20903.297,24.512363563615164,0.0,32.68050359118249,33.3,15.099209965306102,369.51040641286363,261.8744664880261,8.4632091250544,223.7559317410185,0.0,2.96998264,300.36880061367793,-482.68591458330764,-13.062775016401933,267.02160233154655,127.93464183138958,117.9142514219236,0.045,0.0010173088198218438,0.026896284787967992,0.0,0.36965972072181474,2.96998264,134.32128290679074,0.29938161730491514,13.290048567696942,0.0069241003223098315,2.297104746432443,0.9755388032188255,0.08470338805602749,49.676358993555084,212.19810749447103,14458.484432234061,-6680.828877164308,41.24256681163424,0.06867587875583193,2796.186287395789,-1467.3212664059479,37.63274932867534,0.06867587875583193,92885.81784196993,-17998.521163208297,44.287654321000005,0.0672846125515661,519.3730723037467,-353.0082748778447,32.545067616268355,0.06867587875583193,145.20683043181765,-75.69438706507908,35.33694627146734,0.06867587875583193,-171.62774921399978,24.890990113351993,0.32548586590269935,-89.65289649572514,24.67277954983371,0.5611340362873486,370.91178955590294,23.90369845159124,0.2805103236939845,-117.1788962869905,26.00637288837878,0.32548586590269935,-9.30736173643129,25.449522807283973,0.32548586590269935,12.909516388135671,24.502029581773602,0.32548586590269935,3.945597789126623,24.5071041221251,0.32548586590269935,57.90237581658221,33.48064739664927,0.32548586590269935,-355.45725121930445,34.32814176348687,0.5362639706129531,297.5548754027259,33.39353627234603,0.5611340362873486
